Clean_Name,min_CC50_mM_on_human,biocompatibility_label,num_measurements,num_human_measurements
1-HEXYL-3-(2-(3-HEXYL-1H-IMIDAZOL-3-IUM-1-YL)ETHYL)-1H-IMIDAZOL-3-IUM BROMIDE,0.0934,0,1,1
1-HEXYL-4-METHYLPYRIDIN-1-IUM TETRAFLUOROBORATE,0.148,0,1,1
1-HEXYLPYRIDIN-1-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.081,0,4,4
1-HEXYLPYRIDIN-1-IUM BROMIDE,0.06,0,6,6
1-HEXYLQUINOLIN-1-IUM TETRAFLUOROBORATE,0.012,0,1,1
1-METHYL-1-OCTYLPIPERIDIN-1-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.025,0,1,1
1-METHYL-1-OCTYLPIPERIDIN-1-IUM BROMIDE,0.54,0,2,2
1-METHYL-1-OCTYLPYRROLIDIN-1-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.073,0,5,5
1-METHYL-1-OCTYLPYRROLIDIN-1-IUM BROMIDE,0.08,0,2,2
1-METHYL-1-OCTYLPYRROLIDIN-1-IUM CHLORIDE,0.389,0,1,1
1-METHYL-1-OCTYLPYRROLIDIN-1-IUM TETRAFLUOROBORATE,0.066,0,1,1
1-METHYL-1-PROPYLPIPERIDIN-1-IUM BROMIDE,24.7,1,2,2
1-METHYL-1-PROPYLPYRROLIDIN-1-IUM BROMIDE,43.4,1,2,2
1-METHYL-1H-IMIDAZOL-1-IUM BROMIDE,67.83,1,1,1
1-METHYL-1H-IMIDAZOL-1-IUM CHLORIDE,67.75,1,1,1
1-METHYL-1H-IMIDAZOL-1-IUM HYDROGEN SULFATE,26.42,1,1,1
1-METHYL-1H-IMIDAZOL-1-IUM NITRATE,72.75,1,1,1
1-METHYL-1H-IMIDAZOL-1-IUM TRIFLUOROMETHANESULFONATE,47.43,1,1,1
1-METHYL-3-((METHYLTHIO)METHYL)-1H-IMIDAZOL-3-IUM CHLORIDE,0.5,0,6,6
1-METHYL-3-((OCTYLOXY)METHYL)-1H-IMIDAZOL-3-IUM 2-(2-ISOPROPYL-5-METHYLPHENOXY)ACETATE,0.0111,0,1,1
1-METHYL-3-((OCTYLOXY)METHYL)-1H-IMIDAZOL-3-IUM 2-(4-ALLYL-2-METHOXYPHENOXY)ACETATE,0.0111,0,1,1
1-METHYL-3-((OCTYLOXY)METHYL)-1H-IMIDAZOL-3-IUM 2-(4-FORMYL-2-METHOXYPHENOXY)ACETATE,0.0111,0,1,1
1-METHYL-3-((OCTYLOXY)METHYL)-1H-IMIDAZOL-3-IUM 2-(5-ISOPROPYL-2-METHYLPHENOXY)ACETATE,0.0101,0,1,1
1-METHYL-3-((OCTYLOXY)METHYL)-1H-IMIDAZOL-3-IUM 4-HYDROXYBENZENESULFONATE,0.0122,0,1,1
1-METHYL-3-((OCTYLOXY)METHYL)-1H-IMIDAZOL-3-IUM BENZENESULFONATE,0.0122,0,1,1
1-METHYL-3-((OCTYLOXY)METHYL)-1H-IMIDAZOL-3-IUM CHLORIDE,0.0197,0,1,1
1-METHYL-3-((OCTYLOXY)METHYL)-1H-IMIDAZOL-3-IUM FORMATE,0.0184,0,1,1
1-METHYL-3-((OCTYLOXY)METHYL)-1H-IMIDAZOL-3-IUM PIVALATE,0.0163,0,1,1
1-METHYL-3-((OCTYLOXY)METHYL)-1H-IMIDAZOL-3-IUM PROPIONATE,0.0158,0,1,1
1-METHYL-3-(2-((6-(METHYLSULFONYL)BENZO D THIAZOL-2-YL)AMINO)-2-OXOETHYL)-1H-IMIDAZOL-3-IUM 2 2 2-TRIFLUOROACETATE,0.213,0,3,3
1-METHYL-3-(2-((6-(METHYLSULFONYL)BENZO D THIAZOL-2-YL)AMINO)-2-OXOETHYL)-1H-IMIDAZOL-3-IUM BROMIDE,0.211,0,5,5
1-METHYL-3-(2-((6-(METHYLSULFONYL)BENZO D THIAZOL-2-YL)AMINO)-2-OXOETHYL)-1H-IMIDAZOL-3-IUM HEXAFLUOROPHOSPHATE(V),0.21,0,4,4
1-METHYL-3-(2-((6-(METHYLSULFONYL)BENZO D THIAZOL-2-YL)AMINO)-2-OXOETHYL)-1H-IMIDAZOL-3-IUM TETRAFLUOROBORATE,0.199,0,4,4
1-METHYL-3-(2-((6-METHYLBENZO D THIAZOL-2-YL)AMINO)-2-OXOETHYL)-1H-IMIDAZOL-3-IUM 2 2 2-TRIFLUOROACETATE,0.181,0,4,4
1-METHYL-3-(2-((6-METHYLBENZO D THIAZOL-2-YL)AMINO)-2-OXOETHYL)-1H-IMIDAZOL-3-IUM BROMIDE,0.122,0,4,4
1-METHYL-3-(2-((6-METHYLBENZO D THIAZOL-2-YL)AMINO)-2-OXOETHYL)-1H-IMIDAZOL-3-IUM HEXAFLUOROPHOSPHATE(V),0.177,0,4,4
1-METHYL-3-(2-((6-METHYLBENZO D THIAZOL-2-YL)AMINO)-2-OXOETHYL)-1H-IMIDAZOL-3-IUM TETRAFLUOROBORATE,0.112,0,4,4
1-METHYL-3-(2-(OCTYLOXY)-2-OXOETHYL)-1H-IMIDAZOL-3-IUM CHLORIDE,0.26364,0,3,3
1-METHYL-3-(3 3 4 4 5 5 6 6 7 7 8 8 8-TRIDECAFLUOROOCTYL)-1H-IMIDAZOL-3-IUM HEXAFLUOROPHOSPHATE(V),10.0,1,2,2
1-METHYL-3-(4-(DODECANOYLOXY)BUTYL)-1H-IMIDAZOL-3-IUM CHLORIDE,0.4,0,1,1
1-METHYL-3-(4-(PALMITOYLOXY)BUTYL)-1H-IMIDAZOL-3-IUM CHLORIDE,0.16,0,1,1
1-METHYL-3-(4-(STEAROYLOXY)BUTYL)-1H-IMIDAZOL-3-IUM CHLORIDE,0.1,0,1,1
1-METHYL-3-(4-(TETRADECANOYLOXY)BUTYL)-1H-IMIDAZOL-3-IUM CHLORIDE,0.34,0,1,1
1-METHYL-3-(4-(TRIDECANOYLOXY)BUTYL)-1H-IMIDAZOL-3-IUM CHLORIDE,0.39,0,1,1
1-METHYL-3-(4-(UNDECANOYLOXY)BUTYL)-1H-IMIDAZOL-3-IUM CHLORIDE,0.54,0,1,1
1-METHYL-3-(4-METHYLBENZYL)-1H-IMIDAZOL-3-IUM CHLORIDE,0.437,0,1,1
1-METHYL-3-(4-METHYLBENZYL)-1H-IMIDAZOL-3-IUM HEXAFLUOROPHOSPHATE(V),0.457,0,1,1
1-METHYL-3-(4-METHYLBENZYL)-1H-IMIDAZOL-3-IUM TETRAFLUOROBORATE,0.468,0,1,1
1-METHYL-3-(PENTYLOXY)-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.26,0,1,1
1-METHYL-3-(PROP-2-YN-1-YL)-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.41,0,1,1
1-METHYL-3-NONYL-1H-IMIDAZOL-3-IUM CHLORIDE,0.025,0,2,2
1-METHYL-3-NONYL-1H-IMIDAZOL-3-IUM HEXAFLUOROPHOSPHATE(V),0.07,0,3,3
1-METHYL-3-NONYL-1H-IMIDAZOL-3-IUM TETRAFLUOROBORATE,0.045,0,2,2
1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.00397,0,61,61
1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM CHLORIDE,0.00072,0,59,59
1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM HEXAFLUOROPHOSPHATE(V),0.000811,0,57,57
1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),0.000678,0,60,60
1-METHYL-3-OCTADECYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM IODIDE,0.00155,0,4,4
1-METHYL-3-OCTADECYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM NITRATE,0.00222,0,4,4
1-METHYL-3-OCTADECYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM TETRAFLUOROBORATE,0.00094,0,4,4
1-METHYL-3-OCTADECYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM TRIFLUOROMETHANESULFONATE,0.00133,0,4,4
1-METHYL-3-OCTYL-1H-1 2 3-TRIAZOL-3-IUM BROMIDE,0.08,0,1,1
1-METHYL-3-OCTYL-1H-IMIDAZOL-3-IUM 2-(6-METHOXYNAPHTHALEN-2-YL)PROPANOATE,0.1735,0,1,1
1-METHYL-3-OCTYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.19,0,1,1
1-METHYL-3-OCTYL-1H-IMIDAZOL-3-IUM BROMIDE,0.0029,0,8,8
1-METHYL-3-OCTYL-1H-IMIDAZOL-3-IUM CHLORIDE,0.0062,0,16,16
1-METHYL-3-OCTYL-1H-IMIDAZOL-3-IUM DICYANAMIDE,0.259,0,2,2
1-METHYL-3-OCTYL-1H-IMIDAZOL-3-IUM HEXAFLUOROPHOSPHATE(V),0.091,0,10,10
1-METHYL-3-OCTYL-1H-IMIDAZOL-3-IUM TETRAFLUOROBORATE,0.039,0,16,16
1-METHYL-3-OCTYL-1H-IMIDAZOL-3-IUM TRIFLUOROMETHANESULFONATE,0.014,0,4,4
1-METHYL-3-OCTYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM IODIDE,0.01048,0,4,4
1-METHYL-3-OCTYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM NITRATE,0.00386,0,4,4
1-METHYL-3-PENTYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.26,0,2,2
1-METHYL-3-PENTYL-1H-IMIDAZOL-3-IUM CHLORIDE,1.0,0,2,2
1-METHYL-3-PENTYL-1H-IMIDAZOL-3-IUM HEXAFLUOROPHOSPHATE(V),1.0,0,2,2
1-METHYL-3-PENTYL-1H-IMIDAZOL-3-IUM TETRAFLUOROBORATE,1.0,0,2,2
1-METHYL-3-PHENETHYL-1H-IMIDAZOL-3-IUM CHLORIDE,1.0,0,1,1
1-METHYL-3-PHENETHYL-1H-IMIDAZOL-3-IUM HEXAFLUOROPHOSPHATE(V),0.851,0,1,1
1-METHYL-3-PROPYL-1H-IMIDAZOL-3-IUM CHLORIDE,19.953,1,8,8
1-METHYL-3-PROPYL-1H-IMIDAZOL-3-IUM HEXAFLUOROPHOSPHATE(V),1.0,0,1,1
1-METHYL-3-PROPYL-1H-IMIDAZOL-3-IUM TETRAFLUOROBORATE,1.0,0,2,2
1-METHYL-3-TETRADECYL-1H-IMIDAZOL-3-IUM CHLORIDE,0.0004,0,5,5
1-METHYL-3-TETRADECYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM IODIDE,0.00107,0,4,4
1-METHYL-3-TETRADECYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM TETRAFLUOROBORATE,0.00116,0,4,4
1-N-(FERROCENYLMETHYL)-3-N-(OCTYL)BENZIMIDAZOLIUM BROMIDE,0.000157,0,2,2
1-N-(FERROCENYLMETHYL)-3-N-(OCTYL)IMIDAZOLIUM BROMIDE,0.000174,0,2,2
1-N-(FERROCENYLMETHYL)-3-TETRADECYL-1 2 4-TRIAZOLIUM BROMIDE,0.000147,0,2,2
1-N-(FERROCENYLMETHYL)3-N-(DECYL)BENZIMIDAZOLIUM BROMIDE,0.000148,0,2,2
1-N-(FERROCENYLMETHYL)3-N-(DECYL)IMIDAZOLE BROMIDE,0.000164,0,2,2
1-N-(FERROCENYLMETHYL)3-N-(DODECYL)BENZIMIDAZOLIUM BROMIDE,0.000141,0,2,2
1-N-(FERROCENYLMETHYL)3-N-(DODECYL)IMIDAZOLE BROMIDE,0.000155,0,2,2
1-N-(FERROCENYLMETHYL)3-N-(TETRADECYL)BENZIMIDAZOLIUM BROMIDE,0.000134,0,2,2
1-N-(FERROCENYLMETHYL)3-N-(TETRADECYL)IMIDAZOLE BROMIDE,0.000174,0,2,2
1-OCTADECYLQUINOLIN-1-IUM BROMIDE,0.003,0,1,1
1-OCTYL-3-VINYL-1H-IMIDAZOL-3-IUM CHLORIDE,0.465,0,1,1
1-OCTYLPYRIDIN-1-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.028,0,4,4
1-OCTYLPYRIDIN-1-IUM BROMIDE,0.0007,0,8,8
1-OCTYLQUINOLIN-1-IUM BROMIDE,0.00093,0,10,10
1-OCTYLQUINOLIN-1-IUM TETRAFLUOROBORATE,0.0014,0,1,1
1-PENTYLPYRIDIN-1-IUM BROMIDE,0.06,0,2,2
1-PROPYL-3-(P-TOLYL)-1H-IMIDAZOL-3-IUM BROMIDE,0.234,0,1,1
1-TETRADECYLPYRIDIN-1-IUM BROMIDE,0.02,0,2,2
1-TETRADECYLQUINOLIN-1-IUM BROMIDE,0.00041,0,8,8
1H-IMIDAZOL-3-IUM 2-HYDROXYBENZOATE,0.02303,0,6,6
2 2 -(ETHANE-1 2-DIYLBIS(OXY))BIS(N-(2-HYDROXYETHYL)-N N-DIMETHYLETHAN-1-AMINIUM) ((4-BUTYLPHENYL)SULFONYL)((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.115,0,1,1
2 2 -(ETHANE-1 2-DIYLBIS(OXY))BIS(N-(2-HYDROXYETHYL)-N N-DIMETHYLETHAN-1-AMINIUM) ((4-HEXYLPHENYL)SULFONYL)((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.126,0,1,1
2 2 -(ETHANE-1 2-DIYLBIS(OXY))BIS(N-(2-HYDROXYETHYL)-N N-DIMETHYLETHAN-1-AMINIUM) ((4-OCTYLPHENYL)SULFONYL)((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.0337,0,1,1
2 2 -(ETHANE-1 2-DIYLBIS(OXY))BIS(N-(2-HYDROXYETHYL)-N N-DIMETHYLETHAN-1-AMINIUM) ((PERFLUOROPHENYL)SULFONYL)((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.236,0,1,1
2 2 -(ETHANE-1 2-DIYLBIS(OXY))BIS(N-(2-HYDROXYETHYL)-N N-DIMETHYLETHAN-1-AMINIUM) (BUTYLSULFONYL)((TRIFLUOROMETHYL)SULFONYL)IMIDE,11.7,1,1,1
2 2 -(ETHANE-1 2-DIYLBIS(OXY))BIS(N-(2-HYDROXYETHYL)-N N-DIMETHYLETHAN-1-AMINIUM) (MESITYLSULFONYL)((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.458,0,1,1
2 2 -(ETHANE-1 2-DIYLBIS(OXY))BIS(N-(2-HYDROXYETHYL)-N N-DIMETHYLETHAN-1-AMINIUM) (OCTYLSULFONYL)((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.199,0,1,1
2 2 -(ETHANE-1 2-DIYLBIS(OXY))BIS(N-(2-HYDROXYETHYL)-N N-DIMETHYLETHAN-1-AMINIUM) CHLORIDE,89.8,1,1,1
2 2 -OXYBIS(N N-BIS(2-HYDROXYETHYL)-N-METHYLETHAN-1-AMINIUM) ACETATE,223.8,1,1,1
2 3 4 6 7 8-HEXAHYDRO-1H-PYRROLO 1 2-A PYRIMIDIN-5-IUM (1-HYDROXYETHANE-1 1-DIYL)BIS(HYDROGEN PHOSPHONATE),0.002,0,2,2
2 3 4 6 7 8-HEXAHYDRO-1H-PYRROLO 1 2-A PYRIMIDIN-5-IUM (4-AMINO-1-HYDROXYBUTANE-1 1-DIYL)BIS(HYDROGEN PHOSPHONATE),0.000165,0,6,6
2 3 4 6 7 8-HEXAHYDRO-1H-PYRROLO 1 2-A PYRIMIDIN-5-IUM ACETATE,69.0,1,1,1
2 3 4 6 7 8-HEXAHYDRO-1H-PYRROLO 1 2-A PYRIMIDIN-5-IUM CHLORIDE,0.000278,0,7,7
2 3 4 6 7 8-HEXAHYDRO-1H-PYRROLO 1 2-A PYRIMIDIN-5-IUM HYDROGEN (1-HYDROXY-1-PHOSPHONOETHYL)PHOSPHONATE,0.00093,0,3,3
2 3 4 6 7 8-HEXAHYDRO-1H-PYRROLO 1 2-A PYRIMIDIN-5-IUM HYDROGEN (4-AMINO-1-HYDROXY-1-PHOSPHONOBUTYL)PHOSPHONATE,0.072,0,4,4
2-((2 6-DIMETHYLPHENYL)AMINO)-N N-DIETHYL-2-OXOETHAN-1-AMINIUM 2-(4-ISOBUTYLPHENYL)PROPANOATE,0.875,0,1,1
2-((METHYLTHIO)METHYL)ISOQUINOLIN-2-IUM CHLORIDE,0.5,0,6,6
2-(CINNAMOYLOXY)-N N N-TRIMETHYLETHAN-1-AMINIUM CHLORIDE,10.23,1,1,1
2-(HEXYLOXY)-N N N-TRIMETHYL-2-OXOETHAN-1-AMINIUM BROMIDE,26.6,1,1,1
2-ETHOXY-2-OXOETHAN-1-AMINIUM NITRATE,20.0,1,1,1
2-ETHOXY-N-ETHYL-N N-DIMETHYLETHAN-1-AMINIUM CHLORIDE,20.0,1,1,1
2-ETHYL-N N-DIMETHYL-N-(2-((2R 3S 4R 5R)-2 3 4 5 6-PENTAHYDROXYHEXANAMIDO)ETHYL)HEXAN-1-AMINIUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.087,0,3,3
2-ETHYL-N N-DIMETHYL-N-(2-((2R 3S 4R 5R)-2 3 4 5 6-PENTAHYDROXYHEXANAMIDO)ETHYL)HEXAN-1-AMINIUM BROMIDE,0.83,0,3,3
2-ETHYL-N N-DIMETHYL-N-(3-((2R 3S 4R 5R)-2 3 4 5 6-PENTAHYDROXYHEXANAMIDO)PROPYL)HEXAN-1-AMINIUM BROMIDE,0.71,0,3,3
2-ETHYL-N-(2-(2-HYDROXYACETAMIDO)ETHYL)-N N-DIMETHYLHEXAN-1-AMINIUM BROMIDE,0.88,0,3,3
2-HYDROXY-N N N-TRIMETHYLETHAN-1-AMINIUM ((1R 3AS 5AR 5BR 7AR 9S 11AR 11BR 13AR 13BR)-9-HYDROXY-5A 5B 8 8 11A-PENTAMETHYL-1-(PROP-1-EN-2-YL)ICOSAHYDRO-1H-CYCLOPENTA A CHRYSENE-3A-CARBONYL)GLYCINATE,0.07,0,4,4
2-HYDROXY-N N N-TRIMETHYLETHAN-1-AMINIUM (1R 3AS 5AR 5BR 7AR 9S 11AR 11BR 13AR 13BR)-9-HYDROXY-5A 5B 8 8 11A-PENTAMETHYL-1-(PROP-1-EN-2-YL)ICOSAHYDRO-3AH-CYCLOPENTA A CHRYSENE-3A-CARBOXYLATE,0.0254,0,4,4
2-HYDROXY-N N N-TRIMETHYLETHAN-1-AMINIUM (1S 2R 4AS 6AS 6BR 8AR 10S 12AR 12BR 14BS)-10-HYDROXY-1 2 6A 6B 9 9 12A-HEPTAMETHYL-1 3 4 5 6 6A 6B 7 8 8A 9 10 11 12 12A 12B 13 14B-OCTADECAHYDROPICENE-4A(2H)-CARBOXYLATE,0.00893,0,1,1
2-HYDROXY-N N N-TRIMETHYLETHAN-1-AMINIUM (2S 5R 6R)-6-((R)-2-AMINO-2-PHENYLACETAMIDO)-3 3-DIMETHYL-7-OXO-4-THIA-1-AZABICYCLO 3 2 0 HEPTANE-2-CARBOXYLATE,1.7e-05,0,5,5
2-HYDROXY-N N N-TRIMETHYLETHAN-1-AMINIUM (4-(((2 4-DIAMINOPTERIDIN-6-YL)METHYL)(METHYL)AMINO)BENZOYL)-L-GLUTAMATE,0.0921,0,1,1
2-HYDROXY-N N N-TRIMETHYLETHAN-1-AMINIUM (4-AMINO-1-HYDROXY-1-PHOSPHONOBUTYL)PHOSPHONATE,0.00264,0,8,8
2-HYDROXY-N N N-TRIMETHYLETHAN-1-AMINIUM (4AS 6AS 6BR 8AR 10S 12AR 12BR 14BS)-10-HYDROXY-2 2 6A 6B 9 9 12A-HEPTAMETHYL-1 3 4 5 6 6A 6B 7 8 8A 9 10 11 12 12A 12B 13 14B-OCTADECAHYDROPICENE-4A(2H)-CARBOXYLATE,0.03166,0,1,1
2-HYDROXY-N N N-TRIMETHYLETHAN-1-AMINIUM (9Z 12Z)-OCTADECA-9 12-DIENOATE,0.33,0,1,1
2-HYDROXY-N N N-TRIMETHYLETHAN-1-AMINIUM (Z)-DOCOS-13-ENOATE,0.29,0,1,1
2-HYDROXY-N N N-TRIMETHYLETHAN-1-AMINIUM 1 1 2 2 3 3 4 4 4-NONAFLUOROBUTANE-1-SULFONATE,10.0,1,3,3
2-HYDROXY-N N N-TRIMETHYLETHAN-1-AMINIUM 2-(6-METHOXYNAPHTHALEN-2-YL)PROPANOATE,0.7833,0,1,1
2-HYDROXY-N N N-TRIMETHYLETHAN-1-AMINIUM 2-AMINO-3-CARBOXYPROPANOATE,55.784,1,1,1
2-HYDROXY-N N N-TRIMETHYLETHAN-1-AMINIUM 2-AMINO-3-METHYLPENTANOATE,42.289,1,1,1
2-HYDROXY-N N N-TRIMETHYLETHAN-1-AMINIUM 2-CARBOXYACETATE,54.4,1,4,4
2-HYDROXY-N N N-TRIMETHYLETHAN-1-AMINIUM 3-CARBOXYPROPANOATE,49.0,1,4,4
2-HYDROXY-N N N-TRIMETHYLETHAN-1-AMINIUM ACETATE,55.0,1,8,8
2-HYDROXY-N N N-TRIMETHYLETHAN-1-AMINIUM ALANINATE,41.647,1,1,1
2-HYDROXY-N N N-TRIMETHYLETHAN-1-AMINIUM BIS((PERFLUOROBUTYL)SULFONYL)IMIDE,0.03524,0,2,2
2-HYDROXY-N N N-TRIMETHYLETHAN-1-AMINIUM BIS(2 4 4-TRIMETHYLPENTYL)PHOSPHINATE,0.245,0,1,1
2-HYDROXY-N N N-TRIMETHYLETHAN-1-AMINIUM BIS(2-ETHYLHEXYL) PHOSPHATE,0.269,0,2,2
2-HYDROXY-N N N-TRIMETHYLETHAN-1-AMINIUM BROMIDE,69.55,1,3,3
2-HYDROXY-N N N-TRIMETHYLETHAN-1-AMINIUM CHLORIDE,0.000347,0,10,10
2-HYDROXY-N N N-TRIMETHYLETHAN-1-AMINIUM CINNAMATE,12.92,1,1,1
2-HYDROXY-N N N-TRIMETHYLETHAN-1-AMINIUM DIHYDROGEN PHOSPHATE,19.055,1,3,3
2-HYDROXY-N N N-TRIMETHYLETHAN-1-AMINIUM GLYCINATE,45.75,1,1,1
2-HYDROXY-N N N-TRIMETHYLETHAN-1-AMINIUM HEXANOATE,16.0,1,1,1
2-HYDROXY-N N N-TRIMETHYLETHAN-1-AMINIUM HYDROGEN (4-AMINO-1-HYDROXY-1-PHOSPHONOBUTYL)PHOSPHONATE,0.0666,0,8,8
2-HYDROXY-N N N-TRIMETHYLETHAN-1-AMINIUM L-VALINATE,52.3,1,4,4
2-HYDROXY-N N N-TRIMETHYLETHAN-1-AMINIUM LYSINATE,19.983,1,1,1
2-HYDROXY-N N N-TRIMETHYLETHAN-1-AMINIUM OLEATE,0.59,0,1,1
2-HYDROXY-N N N-TRIMETHYLETHAN-1-AMINIUM SERINATE,47.546,1,1,1
2-HYDROXY-N-METHYLETHAN-1-AMINIUM OLEATE,0.5,0,1,1
2-HYDROXYETHAN-1-AMINIUM 2-HYDROXYPROPANE-1 2 3-TRICARBOXYLATE,0.01512,0,2,2
2-HYDROXYETHAN-1-AMINIUM 2-HYDROXYPROPANOATE,0.06613,0,2,2
2-HYDROXYETHAN-1-AMINIUM ACETATE,0.1423,0,3,3
2-HYDROXYETHAN-1-AMINIUM ADIPATE,0.02054,0,2,2
2-HYDROXYETHAN-1-AMINIUM FORMATE,0.09197,0,3,3
2-HYDROXYETHAN-1-AMINIUM NITRATE,0.4,0,1,1
2-HYDROXYETHAN-1-AMINIUM OLEATE,0.5,0,1,1
2-HYDROXYETHAN-1-AMINIUM PROPIONATE,0.05879,0,2,2
2-METHOXY-2-OXOETHAN-1-AMINIUM NITRATE,35.0,1,1,1
2-METHYL-1-OCTYLPYRIDIN-1-IUM BROMIDE,0.008,0,1,1
3 3 -(((((((5 8-DIHYDROXY-9 10-DIOXO-9 10-DIHYDROANTHRACENE-1 4-DIYL)BIS(AZANEDIYL))BIS(ETHANE-2 1-DIYL))BIS((11-(1-METHYL-1H-IMIDAZOL-3-IUM-3-YL)UNDECANOYL)AZANEDIYL))BIS(ETHANE-2 1-DIYL))BIS(OXY))BIS(11-OXOUNDECANE-11 1-DIYL))BIS(1-METHYL-1H-IMIDAZOL-3-IUM) TETRAFLUOROBORATE,0.0112,0,3,3
3 3 -((((1E 1 E)-((1 3 4-THIADIAZOLE-2 5-DIYL)BIS(AZANYLYLIDENE))BIS(METHANYLYLIDENE))BIS(4-HYDROXY-5-METHOXY-3 1-PHENYLENE))BIS(METHYLENE))BIS(2-METHYL-1H-IMIDAZOL-3-IUM) CHLORIDE,0.158,0,1,1
3 3 -(((OXYBIS(ETHANE-2 1-DIYL))BIS(OXY))BIS(ETHANE-2 1-DIYL))BIS(1-METHYL-1H-IMIDAZOL-3-IUM) CHLORIDE,10.0,1,1,1
3 3 -((2 2 -DIHYDROXY- 1 1 -BINAPHTHALENE -3 3 -DIYL)BIS(METHYLENE))BIS(1-BUTYL-1H-IMIDAZOL-3-IUM) BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.0238,0,1,1
3 3 -((2 2 -DIHYDROXY- 1 1 -BINAPHTHALENE -3 3 -DIYL)BIS(METHYLENE))BIS(1-DODECYL-1H-IMIDAZOL-3-IUM) BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.0092,0,1,1
3 3 -((2 2 -DIHYDROXY- 1 1 -BINAPHTHALENE -3 3 -DIYL)BIS(METHYLENE))BIS(1-OCTYL-1H-IMIDAZOL-3-IUM) BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.0117,0,1,1
3 3 -((BUTANE-1 4-DIYLBIS(SULFANEDIYL))BIS(3-(3-PENTADECYLPHENOXY)PROPANE-1 2-DIYL))BIS(1-METHYL-1H-IMIDAZOL-3-IUM) BROMIDE,0.054,0,1,1
3 3 -((ETHANE-1 2-DIYLBIS(SULFANEDIYL))BIS(3-(3-PENTADECYLPHENOXY)PROPANE-1 2-DIYL))BIS(1-METHYL-1H-IMIDAZOL-3-IUM) BROMIDE,0.0553,0,1,1
3 3 -((HEXANE-1 6-DIYLBIS(SULFANEDIYL))BIS(3-(3-PENTADECYLPHENOXY)PROPANE-1 2-DIYL))BIS(1-METHYL-1H-IMIDAZOL-3-IUM) BROMIDE,0.04,0,1,1
3 3 -((PROPANE-1 3-DIYLBIS(SULFANEDIYL))BIS(3-(3-PENTADECYLPHENOXY)PROPANE-1 2-DIYL))BIS(1-METHYL-1H-IMIDAZOL-3-IUM) BROMIDE,0.0396,0,1,1
3 3 -(BUTANE-1 4-DIYL)BIS(1-(2-HYDROXYDODECYL)-1H-IMIDAZOL-3-IUM) BROMIDE,0.02543,0,1,1
3 3 -(DECANE-1 10-DIYL)BIS(1-METHYL-1H-IMIDAZOL-3-IUM) BROMIDE,12.3,1,1,1
3 3 -(DECANE-1 10-DIYL)BIS(1-METHYL-1H-IMIDAZOL-3-IUM) L-HISTIDINATE,12.9,1,1,1
3 3 -(DECANE-1 10-DIYL)BIS(1-METHYL-1H-IMIDAZOL-3-IUM) L-LEUCINATE,12.3,1,1,1
3 3 -(DECANE-1 10-DIYL)BIS(1-METHYL-1H-IMIDAZOL-3-IUM) L-METHIONINATE,13.9,1,1,1
3 3 -(HEXANE-1 6-DIYL)BIS(1-(2-HYDROXYDODECYL)-1H-IMIDAZOL-3-IUM) BROMIDE,0.02076,0,1,1
3 3 -(METHYLPHOSPHORYL)DIBENZENAMINIUM CHLORIDE,0.05,0,3,3
