source_file,Name,Clean_Name,CC50_raw,CC50_mM,Canonical_SMILES,MolWt,LogP,TPSA,HBD,HBA,AromaticRings
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),0.00916,0.00916,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),>0.1,0.1,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.4420000000002,13.398599999999979,0.0,0.0,0.0,0.0
phosphonium.csv,tetrabutylphosphonium valinate,TETRABUTYLPHOSPHONIUM VALINATE,0.775,0.775,CC(C)C(N)C(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCC,375.5780000000002,4.924000000000004,66.15,1.0,3.0,0.0
phosphonium.csv,tetraphenylphosphonium bromide,TETRAPHENYLPHOSPHONIUM BROMIDE,0.00065,0.00065,[Br-].c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,419.3020000000001,1.310000000000001,0.0,0.0,0.0,4.0
phosphonium.csv,tetraphenylphosphonium bromide,TETRAPHENYLPHOSPHONIUM BROMIDE,0.00125,0.00125,[Br-].c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,419.3020000000001,1.310000000000001,0.0,0.0,0.0,4.0
phosphonium.csv,tetraphenylphosphonium bromide,TETRAPHENYLPHOSPHONIUM BROMIDE,0.04834,0.04834,[Br-].c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,419.3020000000001,1.310000000000001,0.0,0.0,0.0,4.0
phosphonium.csv,tetraphenylphosphonium chloride,TETRAPHENYLPHOSPHONIUM CHLORIDE,0.0483,0.0483,[Cl-].c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,374.8510000000001,1.310000000000001,0.0,0.0,0.0,4.0
phosphonium.csv,tetraphenylphosphonium chloride,TETRAPHENYLPHOSPHONIUM CHLORIDE,0.0165,0.0165,[Cl-].c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,374.8510000000001,1.310000000000001,0.0,0.0,0.0,4.0
phosphonium.csv,tetraphenylphosphonium chloride,TETRAPHENYLPHOSPHONIUM CHLORIDE,0.00104,0.00104,[Cl-].c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,374.8510000000001,1.310000000000001,0.0,0.0,0.0,4.0
phosphonium.csv,tetraphenylphosphonium chloride,TETRAPHENYLPHOSPHONIUM CHLORIDE,0.004,0.004,[Cl-].c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,374.8510000000001,1.310000000000001,0.0,0.0,0.0,4.0
phosphonium.csv,tetraphenylphosphonium chloride,TETRAPHENYLPHOSPHONIUM CHLORIDE,0.00307,0.00307,[Cl-].c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,374.8510000000001,1.310000000000001,0.0,0.0,0.0,4.0
