Material_ID,Material_Raw,Material_Name,Clean_Name,Standard,Material_Type,Heat treatment,Tensile_Strength_MPa,Tensile_Strength_MPa,Yield_Strength_MPa,Yield_Strength_MPa,Youngs_Modulus_GPa,Shear_Modulus_GPa,Poisson_Ratio,Poisson_Ratio,Density_gcm3,Elongation_percent,Elongation_percent,Hardness_BHN,Hardness_BHN,Hardness_HV,Hardness_HV,Notes
C9648FA9B9F249499DC713C2748A77D0,Steel SAE 30202,STEEL SAE 30202,STEEL SAE 30202,ANSI,STEEL,annealed,724.0,,379.0,,193.0,743.0,0.3,,8.03,55.0,,,,,,stainless
2FD9E4EDBF2244D6BE185B798FB83793,Steel SAE 30202,STEEL SAE 30202,STEEL SAE 30202,ANSI,STEEL,1/4-hard,862.0,,517.0,,193.0,743.0,0.3,,8.03,12.0,,,,,,stainless
51B16BB19AD34DAA92DD3659C2FDB3F8,Steel SAE 30301,STEEL SAE 30301,STEEL SAE 30301,ANSI,STEEL,annealed,758.0,,276.0,,193.0,743.0,0.3,,8.03,60.0,,165.0,,,,stainless
819598B841CD48E3902451D26CCB333E,Steel SAE 30301,STEEL SAE 30301,STEEL SAE 30301,ANSI,STEEL,1/4-hard,862.0,,517.0,,193.0,743.0,0.3,,8.03,25.0,,,,,,stainless
77A7B865F48C4497B581FFF6BF6F18C4,Steel SAE 30301,STEEL SAE 30301,STEEL SAE 30301,ANSI,STEEL,1/2-hard,1034.0,,758.0,,193.0,743.0,0.3,,8.03,15.0,,,,,,stainless
B4C8C7C886D34158A666A42E042213ED,Steel SAE 30301,STEEL SAE 30301,STEEL SAE 30301,ANSI,STEEL,3/4-hard,1207.0,,931.0,,193.0,743.0,0.3,,8.03,12.0,,,,,,stainless
5E71D9C8D57F4992BE9F12922A94BEE1,Steel SAE 30301,STEEL SAE 30301,STEEL SAE 30301,ANSI,STEEL,Full-hard,1276.0,,965.0,,193.0,743.0,0.3,,8.03,8.0,,,,,,stainless
0517E01F31F644EAB31FCB2999A64AC3,Steel SAE 30302,STEEL SAE 30302,STEEL SAE 30302,ANSI,STEEL,annealed,621.0,,255.0,,193.0,743.0,0.3,,8.03,55.0,,155.0,,,,stainless
0E625643E5534CC0B92EDAB787824020,Steel SAE 30302,STEEL SAE 30302,STEEL SAE 30302,ANSI,STEEL,1/4-hard,862.0,,517.0,,193.0,743.0,0.3,,8.03,12.0,,,,,,stainless
8FC17E7034DB4529A188DB7DC6720D73,Steel SAE 30302B,STEEL SAE 30302B,STEEL SAE 30302B,ANSI,STEEL,annealed,655.0,,276.0,,193.0,743.0,0.3,,8.03,50.0,,165.0,,,,stainless
6CCBB0F496D64C6EA71B2E75C76FA0F5,Steel SAE 30303,STEEL SAE 30303,STEEL SAE 30303,ANSI,STEEL,annealed,621.0,,241.0,,193.0,743.0,0.3,,8.03,50.0,,160.0,,,,stainless
6E889E820D974516A9CF03B271A6C03E,Steel SAE 30304,STEEL SAE 30304,STEEL SAE 30304,ANSI,STEEL,annealed,586.0,,241.0,,193.0,743.0,0.3,,8.03,55.0,,150.0,,,,stainless
BC6CFCE37E9B4DA0B864F2FB40722808,Steel SAE 30304L,STEEL SAE 30304L,STEEL SAE 30304L,ANSI,STEEL,annealed,552.0,,207.0,,193.0,743.0,0.3,,8.03,55.0,,140.0,,,,stainless
373B847B50794DA990E9FBADAFB020CD,Steel SAE 30305,STEEL SAE 30305,STEEL SAE 30305,ANSI,STEEL,annealed,586.0,,255.0,,193.0,743.0,0.3,,8.03,55.0,,156.0,,,,stainless
FDAA4C64583B482C801BA7EE173FD876,Steel SAE 30308,STEEL SAE 30308,STEEL SAE 30308,ANSI,STEEL,annealed,586.0,,241.0,,193.0,743.0,0.3,,8.03,55.0,,150.0,,,,stainless
AE5E236D6CD94CEA887FB09A4669D04B,Steel SAE 30309,STEEL SAE 30309,STEEL SAE 30309,ANSI,STEEL,annealed,621.0,,276.0,,193.0,743.0,0.3,,8.03,45.0,,165.0,,,,stainless
BC2959E1EF8C408EA2F6D02DD321BFE8,Steel SAE 30310,STEEL SAE 30310,STEEL SAE 30310,ANSI,STEEL,annealed,655.0,,276.0,,193.0,743.0,0.3,,8.03,45.0,,170.0,,,,stainless
7387DCA5E54C41EDBF5501E86C56DCAF,Steel SAE 30314,STEEL SAE 30314,STEEL SAE 30314,ANSI,STEEL,annealed,689.0,,345.0,,193.0,743.0,0.3,,8.03,45.0,,170.0,,,,stainless
03A4FAFAA2354ABBA7C8AA7225DDD6C6,Steel SAE 30316,STEEL SAE 30316,STEEL SAE 30316,ANSI,STEEL,annealed,586.0,,241.0,,193.0,743.0,0.3,,8.03,55.0,,150.0,,,,stainless
795E6C75AF4C48EDA86F32FDC34DA73D,Steel SAE 30316L,STEEL SAE 30316L,STEEL SAE 30316L,ANSI,STEEL,annealed,538.0,,207.0,,193.0,743.0,0.3,,8.03,55.0,,145.0,,,,stainless
5E210758EF6941ED925F476D4D0E1D1C,Steel SAE 30317,STEEL SAE 30317,STEEL SAE 30317,ANSI,STEEL,annealed,621.0,,276.0,,193.0,743.0,0.3,,8.03,50.0,,160.0,,,,stainless
A1E7F46F815F4E4FAE46A7231BB5099D,Steel SAE 30321,STEEL SAE 30321,STEEL SAE 30321,ANSI,STEEL,annealed,600.0,,241.0,,193.0,743.0,0.3,,8.03,55.0,,150.0,,,,stainless
C82FBBCDC40E4B2CB87AA5D1B4333084,Steel SAE 30347,STEEL SAE 30347,STEEL SAE 30347,ANSI,STEEL,annealed,634.0,,241.0,,193.0,743.0,0.3,,8.03,50.0,,160.0,,,,stainless
D6F2306ABB324C57A10425AA5F95B3A9,Steel SAE 30348,STEEL SAE 30348,STEEL SAE 30348,ANSI,STEEL,annealed,634.0,,241.0,,193.0,743.0,0.3,,8.03,50.0,,160.0,,,,stainless
9BB2104B1A754907AD9BA3021C49F1C7,Steel SAE 51403,STEEL SAE 51403,STEEL SAE 51403,ANSI,STEEL,annealed,517.0,,276.0,,200.0,769.0,0.3,,8.03,30.0,,155.0,,,,stainless
C6E2E39527334C8E894612FC38DCBC0E,Steel SAE 51403,STEEL SAE 51403,STEEL SAE 51403,ANSI,STEEL,tempered at 400 F,1310.0,,1000.0,,200.0,769.0,0.3,,8.03,15.0,,390.0,,,,stainless
823FEBE6673A4112996EE5B4F5AB5DD7,Steel SAE 51405,STEEL SAE 51405,STEEL SAE 51405,ANSI,STEEL,annealed,483.0,,276.0,,200.0,769.0,0.3,,8.03,30.0,,150.0,,,,stainless
80978696C32542F782EBAAEF63DF6C2B,Steel SAE 51410,STEEL SAE 51410,STEEL SAE 51410,ANSI,STEEL,annealed,517.0,,276.0,,200.0,769.0,0.3,,8.03,30.0,,155.0,,,,stainless
4B8B7D0FFB4940A999524B05A37F4FE9,Steel SAE 51410,STEEL SAE 51410,STEEL SAE 51410,ANSI,STEEL,tempered at 400 F,1310.0,,1000.0,,200.0,769.0,0.3,,8.03,15.0,,390.0,,,,stainless
0F4ED5D8DDDA49878B98737B31EE7704,Steel SAE 51414,STEEL SAE 51414,STEEL SAE 51414,ANSI,STEEL,annealed,827.0,,655.0,,200.0,769.0,0.3,,8.03,17.0,,235.0,,,,stainless
368F676CFAE249A7B63D9784E030FBF3,Steel SAE 51414,STEEL SAE 51414,STEEL SAE 51414,ANSI,STEEL,tempered at 400 F,1379.0,,1034.0,,200.0,769.0,0.3,,8.03,15.0,,415.0,,,,stainless
0B4576C8E3494CA59998B37C43635B84,Steel SAE 51416,STEEL SAE 51416,STEEL SAE 51416,ANSI,STEEL,annealed,517.0,,276.0,,200.0,769.0,0.3,,8.03,30.0,,155.0,,,,stainless
DF6116BAEBB94C7CB67DC8A355A4AD9A,Steel SAE 51416,STEEL SAE 51416,STEEL SAE 51416,ANSI,STEEL,tempered at 400 F,1310.0,,1000.0,,200.0,769.0,0.3,,8.03,15.0,,390.0,,,,stainless
020644C15E8441C981E4E8FF82DD281C,Steel SAE 51420,STEEL SAE 51420,STEEL SAE 51420,ANSI,STEEL,annealed,655.0,,345.0,,200.0,769.0,0.3,,8.03,25.0,,195.0,,,,stainless
DFDD071158E2431C82CD795AB2DC3DC9,Steel SAE 51420,STEEL SAE 51420,STEEL SAE 51420,ANSI,STEEL,tempered at 600 F,1586.0,,1344.0,,200.0,769.0,0.3,,8.03,8.0,,500.0,,,,stainless
B588F89B72494AD89979B5A898971A81,Steel SAE 51430,STEEL SAE 51430,STEEL SAE 51430,ANSI,STEEL,annealed,517.0,,310.0,,200.0,769.0,0.3,,8.03,30.0,,155.0,,,,stainless
D07DDC26D233420EA0F49B857B60E5F4,Steel SAE 51430F,STEEL SAE 51430F,STEEL SAE 51430F,ANSI,STEEL,annealed,552.0,,379.0,,200.0,769.0,0.3,,8.03,25.0,,170.0,,,,stainless
DBB66391CD104B1EA25903F80285091D,Steel SAE 51431,STEEL SAE 51431,STEEL SAE 51431,ANSI,STEEL,annealed,862.0,,655.0,,200.0,769.0,0.3,,8.03,20.0,,260.0,,,,stainless
988683DFB80F4128A10413EB124AFC62,Steel SAE 51431,STEEL SAE 51431,STEEL SAE 51431,ANSI,STEEL,tempered at 400 F,1413.0,,1069.0,,200.0,769.0,0.3,,8.03,15.0,,415.0,,,,stainless
D970A9AC0D854EBB97207E5C6EB2D265,Steel SAE 51440A,STEEL SAE 51440A,STEEL SAE 51440A,ANSI,STEEL,annealed,724.0,,414.0,,200.0,769.0,0.3,,8.03,20.0,,215.0,,,,stainless
C027925F385841D0AD1F968DEBCD254E,Steel SAE 51440A,STEEL SAE 51440A,STEEL SAE 51440A,ANSI,STEEL,tempered at 600 F,1793.0,,1655.0,,200.0,769.0,0.3,,8.03,5.0,,510.0,,,,stainless
FA49D603FF3347E4B5CC986E959A8EFC,Steel SAE 51440C,STEEL SAE 51440C,STEEL SAE 51440C,ANSI,STEEL,annealed,758.0,,448.0,,200.0,769.0,0.3,,8.03,13.0,,230.0,,,,stainless
DBA461E8D56645BC9FF0B36FE711A2A2,Steel SAE 51440C,STEEL SAE 51440C,STEEL SAE 51440C,ANSI,STEEL,tempered at 600 F,1965.0,,1896.0,,200.0,769.0,0.3,,8.03,2.0,,580.0,,,,stainless
D23675EDD65E421BB310370F720AB7D0,Steel SAE 51446,STEEL SAE 51446,STEEL SAE 51446,ANSI,STEEL,annealed,552.0,,345.0,,200.0,769.0,0.3,,8.03,23.0,,170.0,,,,stainless
56F7E502ED9C4D97A0FE7DA3746354EA,Steel SAE 51501,STEEL SAE 51501,STEEL SAE 51501,ANSI,STEEL,annealed,483.0,,207.0,,200.0,769.0,0.3,,8.03,28.0,,160.0,,,,stainless
814DE2AA2A454B22AA6F8FC935716E8C,Steel SAE 51502,STEEL SAE 51502,STEEL SAE 51502,ANSI,STEEL,annealed,483.0,,207.0,,200.0,769.0,0.3,,8.03,30.0,,150.0,,,,stainless
1A53531B65474FC4B0AFD796A607847B,Grey cast iron class 20,GREY CAST IRON CLASS 20,GREY CAST IRON CLASS 20,ANSI,CAST_IRON,,138.0,,138.0,,80.0,32.0,0.25,,7.16,,,,,,,
67B793906A16472EAA330F83B53F2B8B,Grey cast iron class 25,GREY CAST IRON CLASS 25,GREY CAST IRON CLASS 25,ANSI,CAST_IRON,,172.0,,172.0,,98.0,39.0,0.25,,7.16,,,,,,,
54D9A9F3004F4D2993FB2D4A4BA00F7E,Grey cast iron class 30,GREY CAST IRON CLASS 30,GREY CAST IRON CLASS 30,ANSI,CAST_IRON,,207.0,,207.0,,100.0,40.0,0.25,,7.16,,,,,,,
C656AC5B4EDA4BDC9317FA1E80FAA176,Grey cast iron class 35,GREY CAST IRON CLASS 35,GREY CAST IRON CLASS 35,ANSI,CAST_IRON,,241.0,,241.0,,110.0,44.0,0.25,,7.16,,,,,,,
9F8C072E415F470F9371F8204FCD29FD,Grey cast iron class 40,GREY CAST IRON CLASS 40,GREY CAST IRON CLASS 40,ANSI,CAST_IRON,,276.0,,276.0,,117.0,47.0,0.25,,7.16,,,,,,,
DC242B42288B4E17A62AF551DFAE29B0,Grey cast iron class 50,GREY CAST IRON CLASS 50,GREY CAST IRON CLASS 50,ANSI,CAST_IRON,,345.0,,345.0,,124.0,50.0,0.25,,7.16,,,,,,,
623ABE2B6CFA4DAFA2B7AA4D494B6BDE,Grey cast iron class 60,GREY CAST IRON CLASS 60,GREY CAST IRON CLASS 60,ANSI,CAST_IRON,,414.0,,414.0,,137.0,55.0,0.25,,7.16,,,,,,,
09EB41BD19C947EDBB7978D6AA9CA9FC,Malleable cast iron,MALLEABLE CAST IRON,MALLEABLE CAST IRON,ANSI,MALLEABLE_CAST_IRON,,276.0,,207.0,,172.0,68.0,0.27,,7.16,,,,,,,
FF3F801C63B4429E979B9E84FE006818,Malleable cast iron,MALLEABLE CAST IRON,MALLEABLE CAST IRON,ANSI,MALLEABLE_CAST_IRON,,414.0,,317.0,,172.0,68.0,0.27,,7.16,,,,,,,
10602E22027C46F39CCD78971940298D,Malleable cast iron,MALLEABLE CAST IRON,MALLEABLE CAST IRON,ANSI,MALLEABLE_CAST_IRON,,552.0,,427.0,,172.0,68.0,0.27,,7.16,,,,,,,
9C42EE2F144D41B88593917BD5613DC9,Malleable cast iron,MALLEABLE CAST IRON,MALLEABLE CAST IRON,ANSI,MALLEABLE_CAST_IRON,,689.0,,538.0,,172.0,68.0,0.27,,7.16,,,,,,,
CFC0876E42824F0B863D89CE76BB772A,Nodular cast iron,NODULAR CAST IRON,NODULAR CAST IRON,ANSI,NODULAR_CAST_IRON,,414.0,,276.0,,159.0,66.0,0.2,,7.16,,,,,,,
83A69C294D084DF6BF26418BF8FEAC5A,Nodular cast iron,NODULAR CAST IRON,NODULAR CAST IRON,ANSI,NODULAR_CAST_IRON,,552.0,,365.0,,159.0,66.0,0.2,,7.16,,,,,,,
8D21E01514AC4A40BDF16CF6E6EF5597,Nodular cast iron,NODULAR CAST IRON,NODULAR CAST IRON,ANSI,NODULAR_CAST_IRON,,689.0,,455.0,,159.0,66.0,0.2,,7.16,,,,,,,
0E7E6F42B8364BB198D862DA0B262E35,Nodular cast iron,NODULAR CAST IRON,NODULAR CAST IRON,ANSI,NODULAR_CAST_IRON,,827.0,,552.0,,159.0,66.0,0.2,,7.16,,,,,,,
B9CF1F99A73C47B8AB2698249F843DD3,Copper Alloy C80100,COPPER ALLOY C80100,COPPER ALLOY C80100,ANSI,COPPER_ALLOY,,172.0,,62.0,,108.0,40.0,0.35,,8.93,40.0,,,,,,
0E041E89343849A7BE8C850C10A34091,High-Copper Alloy C81300,HIGH-COPPER ALLOY C81300,HIGH-COPPER ALLOY C81300,ANSI,COPPER_ALLOY,,365.0,,248.0,,108.0,40.0,0.35,,8.93,11.0,,,,,,
D0553F51250E456AA8B54835AB572E33,High-Copper Alloy C81500,HIGH-COPPER ALLOY C81500,HIGH-COPPER ALLOY C81500,ANSI,COPPER_ALLOY,,352.0,,276.0,,108.0,40.0,0.35,,8.93,17.0,,,,,,
0D8DE0B29EF24661BA704748332A5BC4,High-Copper Alloy C81700,HIGH-COPPER ALLOY C81700,HIGH-COPPER ALLOY C81700,ANSI,COPPER_ALLOY,,634.0,,469.0,,108.0,40.0,0.35,,8.93,8.0,,,,,,
840F372D379146F68A91A79126A11145,Red brass C83300,RED BRASS C83300,RED BRASS C83300,ANSI,COPPER_ALLOY,,221.0,,69.0,,100.0,37.0,0.34,,8.5,35.0,,,,,,
8C254890422F48F38E9B0EF4A3F3AA85,Red brass C83400,RED BRASS C83400,RED BRASS C83400,ANSI,COPPER_ALLOY,,241.0,,69.0,,100.0,37.0,0.34,,8.5,30.0,,,,,,
72620708CE07415AB164155A108F2696,Red brass C83600,RED BRASS C83600,RED BRASS C83600,ANSI,COPPER_ALLOY,,255.0,,117.0,,100.0,37.0,0.34,,8.5,30.0,,,,,,
52E2C8E7BE1A46CF8600AF45032B557A,Red brass C83800,RED BRASS C83800,RED BRASS C83800,ANSI,COPPER_ALLOY,,241.0,,110.0,,100.0,37.0,0.34,,8.5,25.0,,,,,,
49CD50A5574645B2AF1A104282B874FA,Semi-red Brass C84200,SEMI-RED BRASS C84200,SEMI-RED BRASS C84200,ANSI,COPPER_ALLOY,,241.0,,97.0,,100.0,37.0,0.34,,8.5,27.0,,,,,,
7EA0EEC4B6944E33BE865E010AD9E1FE,Semi-red Brass C84400,SEMI-RED BRASS C84400,SEMI-RED BRASS C84400,ANSI,COPPER_ALLOY,,234.0,,97.0,,100.0,37.0,0.34,,8.5,26.0,,,,,,
4752F3A9E6C843D6AD2FD79532E5DA03,Semi-red Brass C84500,SEMI-RED BRASS C84500,SEMI-RED BRASS C84500,ANSI,COPPER_ALLOY,,241.0,,97.0,,100.0,37.0,0.34,,8.5,28.0,,,,,,
C2C45302018642DF8C107C2BB95112C6,Semi-red Brass C84800,SEMI-RED BRASS C84800,SEMI-RED BRASS C84800,ANSI,COPPER_ALLOY,,241.0,,97.0,,100.0,37.0,0.34,,8.5,30.0,,,,,,
47F50A9EA5EA431BA6969263CD54D141,Yellow Brass C85200,YELLOW BRASS C85200,YELLOW BRASS C85200,ANSI,COPPER_ALLOY,,262.0,,90.0,,100.0,37.0,0.34,,8.5,35.0,,,,,,
DD97A6D584FD4B61AD281DA8F28B12DD,Yellow Brass C85400,YELLOW BRASS C85400,YELLOW BRASS C85400,ANSI,COPPER_ALLOY,,234.0,,83.0,,100.0,37.0,0.34,,8.5,35.0,,,,,,
CCEAA2C520AA479FB737388690EFAF73,Yellow Brass C85500,YELLOW BRASS C85500,YELLOW BRASS C85500,ANSI,COPPER_ALLOY,,414.0,,159.0,,100.0,37.0,0.34,,8.5,40.0,,,,,,
90BBFEA4894D4DD8862B8D5371A7B002,Yellow Brass C85700,YELLOW BRASS C85700,YELLOW BRASS C85700,ANSI,COPPER_ALLOY,,345.0,,124.0,,100.0,37.0,0.34,,8.5,40.0,,,,,,
BFE334ACA0B54774859C664D0E3426AB,Yellow Brass C85800,YELLOW BRASS C85800,YELLOW BRASS C85800,ANSI,COPPER_ALLOY,,379.0,,207.0,,100.0,37.0,0.34,,8.5,15.0,,,,,,
DE3571FA018D40DCAF02BC37995A5363,Manganese Bronze C86100,MANGANESE BRONZE C86100,MANGANESE BRONZE C86100,ANSI,COPPER_ALLOY,,655.0,,345.0,,120.0,45.0,0.31,,8.8,20.0,,,,,,
4FD004DD88A4473183268E6E46EAE803,Manganese Bronze C86200,MANGANESE BRONZE C86200,MANGANESE BRONZE C86200,ANSI,COPPER_ALLOY,,655.0,,331.0,,120.0,45.0,0.31,,8.8,20.0,,,,,,
28162DEB693D4A308083CCA71154EF44,Manganese Bronze C86300,MANGANESE BRONZE C86300,MANGANESE BRONZE C86300,ANSI,COPPER_ALLOY,,793.0,,572.0,,120.0,45.0,0.31,,8.8,15.0,,,,,,
ACC010BBCB3E454E97BF8A4C4E3CC68C,Manganese Bronze C86400,MANGANESE BRONZE C86400,MANGANESE BRONZE C86400,ANSI,COPPER_ALLOY,,448.0,,172.0,,120.0,45.0,0.31,,8.8,20.0,,,,,,
5CFBDD9CC5CC4DA5958A7A687DD79517,Manganese Bronze C86500,MANGANESE BRONZE C86500,MANGANESE BRONZE C86500,ANSI,COPPER_ALLOY,,490.0,,193.0,,120.0,45.0,0.31,,8.8,30.0,,,,,,
48D71221F8034321AFCDF00564E7EE5E,Manganese Bronze C86700,MANGANESE BRONZE C86700,MANGANESE BRONZE C86700,ANSI,COPPER_ALLOY,,586.0,,290.0,,120.0,45.0,0.31,,8.8,20.0,,,,,,
2A00A95E6A7346C09D15CE4A04792CB8,Manganese Bronze C86800,MANGANESE BRONZE C86800,MANGANESE BRONZE C86800,ANSI,COPPER_ALLOY,,565.0,,262.0,,120.0,45.0,0.31,,8.8,22.0,,,,,,
BFBDD1F0C3134BE38D0F28016F8C2EB7,Silicon Brass C87200,SILICON BRASS C87200,SILICON BRASS C87200,ANSI,COPPER_ALLOY,,379.0,,172.0,,120.0,45.0,0.31,,8.8,30.0,,,,,,
543461221FE44E8892BD2EAABA2C454B,Silicon Bronze C87400,SILICON BRONZE C87400,SILICON BRONZE C87400,ANSI,COPPER_ALLOY,,379.0,,165.0,,120.0,45.0,0.31,,8.8,30.0,,,,,,
06423909CD5E4B179CE6A6F996E2C553,Silicon Bronze C87500,SILICON BRONZE C87500,SILICON BRONZE C87500,ANSI,COPPER_ALLOY,,462.0,,207.0,,120.0,45.0,0.31,,8.8,21.0,,,,,,
A4FEDB7FBA8B4AC590AA9563FD3D184F,Silicon Bronze C87600,SILICON BRONZE C87600,SILICON BRONZE C87600,ANSI,COPPER_ALLOY,,455.0,,221.0,,120.0,45.0,0.31,,8.8,20.0,,,,,,
139BCFF222284DBD98BAA9E3F857BB56,Silicon Bronze C87800,SILICON BRONZE C87800,SILICON BRONZE C87800,ANSI,COPPER_ALLOY,,586.0,,345.0,,120.0,45.0,0.31,,8.8,25.0,,,,,,
85923B91FFE5458286C4CB03007E6211,Silicon Bronze C87900,SILICON BRONZE C87900,SILICON BRONZE C87900,ANSI,COPPER_ALLOY,,483.0,,241.0,,120.0,45.0,0.31,,8.8,25.0,,,,,,
B254908C64FD4FEC8043D0EC958A5787,Tin Bronze C90200,TIN BRONZE C90200,TIN BRONZE C90200,ANSI,COPPER_ALLOY,,262.0,,110.0,,120.0,45.0,0.31,,8.8,30.0,,,,,,
3F835BA072C846D8909CCB0913244F68,Tin Bronze C90300,TIN BRONZE C90300,TIN BRONZE C90300,ANSI,COPPER_ALLOY,,310.0,,145.0,,120.0,45.0,0.31,,8.8,30.0,,,,,,
D853C626418E4F92AC4CA6DD96300058,Tin Bronze C90500,TIN BRONZE C90500,TIN BRONZE C90500,ANSI,COPPER_ALLOY,,310.0,,152.0,,120.0,45.0,0.31,,8.8,25.0,,,,,,
168BB968EE264903AF3F5CF520FC04B7,Tin Bronze C90700,TIN BRONZE C90700,TIN BRONZE C90700,ANSI,COPPER_ALLOY,,303.0,,152.0,,120.0,45.0,0.31,,8.8,20.0,,,,,,
FDA4A4CF34C3484089B5C890AE92A129,Tin Bronze C90900,TIN BRONZE C90900,TIN BRONZE C90900,ANSI,COPPER_ALLOY,,276.0,,138.0,,120.0,45.0,0.31,,8.8,15.0,,,,,,
C19D25CCB1694F929A72BF66861D3185,Tin Bronze C91000,TIN BRONZE C91000,TIN BRONZE C91000,ANSI,COPPER_ALLOY,,221.0,,172.0,,120.0,45.0,0.31,,8.8,2.0,,,,,,
ADF81B163E9E47BBB5FBFC742B0DD5DA,Tin Bronze C91100,TIN BRONZE C91100,TIN BRONZE C91100,ANSI,COPPER_ALLOY,,241.0,,172.0,,120.0,45.0,0.31,,8.8,2.0,,,,,,
34F910C00BDB47C7BE63F86065FCE685,Tin Bronze C91300,TIN BRONZE C91300,TIN BRONZE C91300,ANSI,COPPER_ALLOY,,241.0,,207.0,,120.0,45.0,0.31,,8.8,0.5,,,,,,
653438ABB233404C846F4A75BB658CDA,Tin Bronze C91600,TIN BRONZE C91600,TIN BRONZE C91600,ANSI,COPPER_ALLOY,,303.0,,152.0,,120.0,45.0,0.31,,8.8,16.0,,,,,,
44C1B61500B7478FAFA99E1F94505A59,Tin Bronze C91700,TIN BRONZE C91700,TIN BRONZE C91700,ANSI,COPPER_ALLOY,,303.0,,152.0,,120.0,45.0,0.31,,8.8,16.0,,,,,,
B6DC3EA524CE4DF890E15A703E481415,Leaded Tin Bronze C92200,LEADED TIN BRONZE C92200,LEADED TIN BRONZE C92200,ANSI,COPPER_ALLOY,,276.0,,138.0,,120.0,45.0,0.31,,8.8,30.0,,,,,,
5922217CDFA04199B1611AF54C155E32,Leaded Tin Bronze C92300,LEADED TIN BRONZE C92300,LEADED TIN BRONZE C92300,ANSI,COPPER_ALLOY,,276.0,,138.0,,120.0,45.0,0.31,,8.8,25.0,,,,,,
E8DC0675A7AE4CF1AF0F7A407140E88D,Leaded Tin Bronze C92500,LEADED TIN BRONZE C92500,LEADED TIN BRONZE C92500,ANSI,COPPER_ALLOY,,303.0,,138.0,,120.0,45.0,0.31,,8.8,20.0,,,,,,
C90F115B8C8049999FF4D66D1E627DB0,Leaded Tin Bronze C92600,LEADED TIN BRONZE C92600,LEADED TIN BRONZE C92600,ANSI,COPPER_ALLOY,,303.0,,138.0,,120.0,45.0,0.31,,8.8,30.0,,,,,,
F28DCCD7B2454F398F9D5233A3D5E232,Leaded Tin Bronze C92700,LEADED TIN BRONZE C92700,LEADED TIN BRONZE C92700,ANSI,COPPER_ALLOY,,290.0,,145.0,,120.0,45.0,0.31,,8.8,20.0,,,,,,
291AACC414564C1B95431B7BCEA28BCD,Leaded Tin Bronze C92800,LEADED TIN BRONZE C92800,LEADED TIN BRONZE C92800,ANSI,COPPER_ALLOY,,276.0,,207.0,,120.0,45.0,0.31,,8.8,1.0,,,,,,
C54141AC30F74D0081501D67CFEEB99B,Leaded Tin Bronze C92900,LEADED TIN BRONZE C92900,LEADED TIN BRONZE C92900,ANSI,COPPER_ALLOY,,324.0,,179.0,,120.0,45.0,0.31,,8.8,20.0,,,,,,
BC5A694EF6BE4BCFB6F8C13646C96D50,High Leaded Tin Bronze C93200,HIGH LEADED TIN BRONZE C93200,HIGH LEADED TIN BRONZE C93200,ANSI,COPPER_ALLOY,,241.0,,124.0,,120.0,45.0,0.31,,8.8,20.0,,,,,,
E790E6AB328B41C596708723469882CD,High Leaded Tin Bronze C93400,HIGH LEADED TIN BRONZE C93400,HIGH LEADED TIN BRONZE C93400,ANSI,COPPER_ALLOY,,221.0,,110.0,,120.0,45.0,0.31,,8.8,20.0,,,,,,
EBFFE24015C94EADBCDE92E27DC178C6,High Leaded Tin Bronze C93500,HIGH LEADED TIN BRONZE C93500,HIGH LEADED TIN BRONZE C93500,ANSI,COPPER_ALLOY,,221.0,,110.0,,120.0,45.0,0.31,,8.8,20.0,,,,,,
8240CB5CC4CF4AB8A062B5AD55531810,High Leaded Tin Bronze C93700,HIGH LEADED TIN BRONZE C93700,HIGH LEADED TIN BRONZE C93700,ANSI,COPPER_ALLOY,,241.0,,124.0,,120.0,45.0,0.31,,8.8,20.0,,,,,,
34B98918283F448F81AF9D34973B4999,High Leaded Tin Bronze C93800,HIGH LEADED TIN BRONZE C93800,HIGH LEADED TIN BRONZE C93800,ANSI,COPPER_ALLOY,,207.0,,110.0,,120.0,45.0,0.31,,8.8,18.0,,,,,,
716F36482DE6420A8BAF4267CDD3A18D,High Leaded Tin Bronze C93900,HIGH LEADED TIN BRONZE C93900,HIGH LEADED TIN BRONZE C93900,ANSI,COPPER_ALLOY,,221.0,,152.0,,120.0,45.0,0.31,,8.8,7.0,,,,,,
F0F15E0A8B114DCEB171FEB7376EC6BE,High Leaded Tin Bronze C94300,HIGH LEADED TIN BRONZE C94300,HIGH LEADED TIN BRONZE C94300,ANSI,COPPER_ALLOY,,186.0,,90.0,,120.0,45.0,0.31,,8.8,15.0,,,,,,
05627635D32842E2A786C8108410CFC6,High Leaded Tin Bronze C94400,HIGH LEADED TIN BRONZE C94400,HIGH LEADED TIN BRONZE C94400,ANSI,COPPER_ALLOY,,221.0,,110.0,,120.0,45.0,0.31,,8.8,18.0,,,,,,
439B189A5C5C4E01B127DFC674D23059,High Leaded Tin Bronze C94500,HIGH LEADED TIN BRONZE C94500,HIGH LEADED TIN BRONZE C94500,ANSI,COPPER_ALLOY,,172.0,,83.0,,120.0,45.0,0.31,,8.8,12.0,,,,,,
6BB2AE9CD6FA40E4A0E8044C9351F761,Nickel-Tin Bronze C94700,NICKEL-TIN BRONZE C94700,NICKEL-TIN BRONZE C94700,ANSI,COPPER_ALLOY,,345.0,,159.0,,120.0,45.0,0.31,,8.8,35.0,,,,,,
